"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"YFZXJSSL","视像科技研发中心技术沙龙","149300620","146968877","视像科技研发中心技术沙龙 主页","2022年","1","5","视像科技研发中心技术沙龙 主页 / 2022年","其他","2022-12-19 10:53:55","未知用户 (liuzhitang)","是","http://dmtks.hisense.com/pages/viewpage.action?pageId=149300620"
"YFZXJSSL","视像科技研发中心技术沙龙","187809388","149300620","2022年","第100期 计量知识分享","2","1","视像科技研发中心技术沙龙 主页 / 2022年 / 第100期 计量知识分享","其他","2022-11-24 18:01:13","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=187809388"
"YFZXJSSL","视像科技研发中心技术沙龙","187813670","149300620","2022年","第101期 TP原理以及开发指导","2","2","视像科技研发中心技术沙龙 主页 / 2022年 / 第101期 TP原理以及开发指导","其他","2022-11-25 14:49:16","未知用户 (zhanlei1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=187813670"
"YFZXJSSL","视像科技研发中心技术沙龙","187814286","149300620","2022年","第102期  电视 广播级专业监视器技术分享","2","3","视像科技研发中心技术沙龙 主页 / 2022年 / 第102期  电视 广播级专业监视器技术分享","其他","2022-11-25 15:25:20","庞小东","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=187814286"
"YFZXJSSL","视像科技研发中心技术沙龙","187815135","149300620","2022年","第103期  利用1次元DNN从电视收视数据中检测出广告区间","2","4","视像科技研发中心技术沙龙 主页 / 2022年 / 第103期  利用1次元DNN从电视收视数据中检测出广告区间","数据与质量","2022-11-25 16:44:38","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=187815135"
"YFZXJSSL","视像科技研发中心技术沙龙","191278903","149300620","2022年","第104期 显示模组跌落案例和抗跌落设计要素","2","5","视像科技研发中心技术沙龙 主页 / 2022年 / 第104期 显示模组跌落案例和抗跌落设计要素","设计与架构","2022-12-15 11:06:14","未知用户 (gongfusheng)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=191278903"
"YFZXJSSL","视像科技研发中心技术沙龙","192152888","149300620","2022年","第105期  HGIG与游戏相关的标准","2","6","视像科技研发中心技术沙龙 主页 / 2022年 / 第105期  HGIG与游戏相关的标准","规范与流程","2022-12-19 10:24:01","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=192152888"
"YFZXJSSL","视像科技研发中心技术沙龙","192153101","149300620","2022年","第106期  VVC及未来视频标准研究技术介绍","2","7","视像科技研发中心技术沙龙 主页 / 2022年 / 第106期  VVC及未来视频标准研究技术介绍","规范与流程","2022-12-19 10:52:11","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=192153101"
"YFZXJSSL","视像科技研发中心技术沙龙","192158677","149300620","2022年","第107期 iphone真机自动化操作介绍","2","8","视像科技研发中心技术沙龙 主页 / 2022年 / 第107期 iphone真机自动化操作介绍","其他","2022-12-21 17:02:30","未知用户 (xiechunhui)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=192158677"
"YFZXJSSL","视像科技研发中心技术沙龙","154928217","149300620","2022年","第10期 三防机型气密性故障案例分析","2","9","视像科技研发中心技术沙龙 主页 / 2022年 / 第10期 三防机型气密性故障案例分析","问题与复盘","2022-02-21 10:34:24","未知用户 (wangrenbo)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154928217"
"YFZXJSSL","视像科技研发中心技术沙龙","154931201","149300620","2022年","第11期 buffer_queue接口介绍与案例分析","2","10","视像科技研发中心技术沙龙 主页 / 2022年 / 第11期 buffer_queue接口介绍与案例分析","设计与架构","2022-02-23 16:47:41","徐立红/Molly Xu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154931201"
"YFZXJSSL","视像科技研发中心技术沙龙","154934804","149300620","2022年","第12期 多语言语义理解方案","2","11","视像科技研发中心技术沙龙 主页 / 2022年 / 第12期 多语言语义理解方案","设计与架构","2022-02-23 16:46:37","徐立红/Molly Xu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154934804"
"YFZXJSSL","视像科技研发中心技术沙龙","154935147","149300620","2022年","第13期 HDI板设计","2","12","视像科技研发中心技术沙龙 主页 / 2022年 / 第13期 HDI板设计","设计与架构","2022-02-24 09:42:29","刘晨","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154935147"
"YFZXJSSL","视像科技研发中心技术沙龙","154935469","149300620","2022年","第14期 防水透气膜真水测试方案初步验证分享","2","13","视像科技研发中心技术沙龙 主页 / 2022年 / 第14期 防水透气膜真水测试方案初步验证分享","设计与架构","2022-02-23 20:03:11","未知用户 (wangmaojie)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154935469"
"YFZXJSSL","视像科技研发中心技术沙龙","154937193","149300620","2022年","第15期 dvb-dash 协议详解","2","14","视像科技研发中心技术沙龙 主页 / 2022年 / 第15期 dvb-dash 协议详解","其他","2022-02-24 15:29:48","陈耀宗/Yaozong Chen","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154937193"
"YFZXJSSL","视像科技研发中心技术沙龙","154940959","149300620","2022年","第16期 音场校正系统的商品化安装","2","15","视像科技研发中心技术沙龙 主页 / 2022年 / 第16期 音场校正系统的商品化安装","其他","2022-02-25 15:16:25","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154940959"
"YFZXJSSL","视像科技研发中心技术沙龙","154942686","149300620","2022年","第17期 显示画质量化评价体系","2","16","视像科技研发中心技术沙龙 主页 / 2022年 / 第17期 显示画质量化评价体系","数据与质量","2022-02-28 13:34:04","沈海杰","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=154942686"
"YFZXJSSL","视像科技研发中心技术沙龙","155681247","149300620","2022年","第18期 AI人声分离技术在电视产品的应用","2","17","视像科技研发中心技术沙龙 主页 / 2022年 / 第18期 AI人声分离技术在电视产品的应用","其他","2022-02-28 09:19:34","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=155681247"
"YFZXJSSL","视像科技研发中心技术沙龙","157198356","149300620","2022年","第19期 MQTT协议及EMQ X Broker介绍","2","18","视像科技研发中心技术沙龙 主页 / 2022年 / 第19期 MQTT协议及EMQ X Broker介绍","其他","2022-03-17 09:25:35","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157198356"
"YFZXJSSL","视像科技研发中心技术沙龙","150741056","149300620","2022年","第1期 抽样检验","2","19","视像科技研发中心技术沙龙 主页 / 2022年 / 第1期 抽样检验","其他","2022-01-14 11:25:02","李怡宁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=150741056"
"YFZXJSSL","视像科技研发中心技术沙龙","157978339","149300620","2022年","第20期 BK3288蓝牙手表平台","2","20","视像科技研发中心技术沙龙 主页 / 2022年 / 第20期 BK3288蓝牙手表平台","其他","2022-03-21 19:27:11","未知用户 (lixiuyong)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157978339"
"YFZXJSSL","视像科技研发中心技术沙龙","157978275","149300620","2022年","第21期 Camera预览循环的原理","2","21","视像科技研发中心技术沙龙 主页 / 2022年 / 第21期 Camera预览循环的原理","其他","2022-03-22 09:25:27","未知用户 (yutao8)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157978275"
"YFZXJSSL","视像科技研发中心技术沙龙","157979442","149300620","2022年","第22期 应用锁方案介绍","2","22","视像科技研发中心技术沙龙 主页 / 2022年 / 第22期 应用锁方案介绍","设计与架构","2022-03-22 10:46:26","未知用户 (wujinquan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157979442"
"YFZXJSSL","视像科技研发中心技术沙龙","157983450","149300620","2022年","第23期 装载、链接与库介绍","2","23","视像科技研发中心技术沙龙 主页 / 2022年 / 第23期 装载、链接与库介绍","其他","2022-03-23 16:37:50","未知用户 (wangmaojie)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157983450"
"YFZXJSSL","视像科技研发中心技术沙龙","157984852","149300620","2022年","第24期 高等级IPX8防水","2","24","视像科技研发中心技术沙龙 主页 / 2022年 / 第24期 高等级IPX8防水","其他","2022-03-30 18:06:01","未知用户 (lichuanshun)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157984852"
"YFZXJSSL","视像科技研发中心技术沙龙","157985667","149300620","2022年","第25期 竞品厂家手机测试流程介绍","2","25","视像科技研发中心技术沙龙 主页 / 2022年 / 第25期 竞品厂家手机测试流程介绍","测试与验证","2022-03-24 11:56:20","未知用户 (wangmaojie)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157985667"
"YFZXJSSL","视像科技研发中心技术沙龙","157986287","149300620","2022年","第26期 利用机器学习技术来辨识电视节目中的摄影棚场景","2","26","视像科技研发中心技术沙龙 主页 / 2022年 / 第26期 利用机器学习技术来辨识电视节目中的摄影棚场景","培训与知识","2022-03-24 15:20:20","未知用户 (liupeng30)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157986287"
"YFZXJSSL","视像科技研发中心技术沙龙","157990861","149300620","2022年","第27期 浏览器接入聚连会议方案介绍","2","27","视像科技研发中心技术沙龙 主页 / 2022年 / 第27期 浏览器接入聚连会议方案介绍","设计与架构","2022-03-25 17:20:12","未知用户 (haozhengke)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157990861"
"YFZXJSSL","视像科技研发中心技术沙龙","158774160","149300620","2022年","第28期 Camera基础知识","2","28","视像科技研发中心技术沙龙 主页 / 2022年 / 第28期 Camera基础知识","其他","2022-03-31 17:59:23","李玥","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=158774160"
"YFZXJSSL","视像科技研发中心技术沙龙","159621695","149300620","2022年","第29期 Micro LED巨量转移技术","2","29","视像科技研发中心技术沙龙 主页 / 2022年 / 第29期 Micro LED巨量转移技术","其他","2022-04-08 10:47:32","未知用户 (zhangtao55)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=159621695"
"YFZXJSSL","视像科技研发中心技术沙龙","150742381","149300620","2022年","第2期  Perfetto工具基本功能及用法","2","30","视像科技研发中心技术沙龙 主页 / 2022年 / 第2期  Perfetto工具基本功能及用法","其他","2022-01-13 10:50:41","况成贤","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=150742381"
"YFZXJSSL","视像科技研发中心技术沙龙","160373881","149300620","2022年","第30期 穿戴产品50米防水分析","2","31","视像科技研发中心技术沙龙 主页 / 2022年 / 第30期 穿戴产品50米防水分析","问题与复盘","2022-04-12 17:47:54","未知用户 (niuchen1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=160373881"
"YFZXJSSL","视像科技研发中心技术沙龙","160376700","149300620","2022年","第31期 BML中AAC音频文件播放原理","2","32","视像科技研发中心技术沙龙 主页 / 2022年 / 第31期 BML中AAC音频文件播放原理","其他","2022-04-13 17:24:47","徐立红/Molly Xu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=160376700"
"YFZXJSSL","视像科技研发中心技术沙龙","160381317","149300620","2022年","第32期 Optenni lab软件在手机天线和电路设计中的应用","2","33","视像科技研发中心技术沙龙 主页 / 2022年 / 第32期 Optenni lab软件在手机天线和电路设计中的应用","设计与架构","2022-04-15 14:05:05","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=160381317"
"YFZXJSSL","视像科技研发中心技术沙龙","160383177","149300620","2022年","第33期 模组结构竞品分析讲解","2","34","视像科技研发中心技术沙龙 主页 / 2022年 / 第33期 模组结构竞品分析讲解","问题与复盘","2022-04-18 11:06:05","刘国昌","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=160383177"
"YFZXJSSL","视像科技研发中心技术沙龙","161519327","149300620","2022年","第34期 自然语言处理-中文分词","2","35","视像科技研发中心技术沙龙 主页 / 2022年 / 第34期 自然语言处理-中文分词","其他","2022-04-19 15:51:59","刘增敏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=161519327"
"YFZXJSSL","视像科技研发中心技术沙龙","162405318","149300620","2022年","第35期 Camx configure stream 流程分析","2","36","视像科技研发中心技术沙龙 主页 / 2022年 / 第35期 Camx configure stream 流程分析","问题与复盘","2022-04-25 14:31:45","未知用户 (yutao8)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=162405318"
"YFZXJSSL","视像科技研发中心技术沙龙","162405990","149300620","2022年","第36期 USB协议及Linux USB子系统的实现","2","37","视像科技研发中心技术沙龙 主页 / 2022年 / 第36期 USB协议及Linux USB子系统的实现","其他","2022-04-25 16:32:40","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=162405990"
"YFZXJSSL","视像科技研发中心技术沙龙","162407738","149300620","2022年","第37期 JEITA 2021年 AV＆IT产品世界需求动向的调查结果","2","38","视像科技研发中心技术沙龙 主页 / 2022年 / 第37期 JEITA 2021年 AV＆IT产品世界需求动向的调查结果","需求与功能","2022-04-27 18:21:08","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=162407738"
"YFZXJSSL","视像科技研发中心技术沙龙","162413550","149300620","2022年","第38期 微投校正服务框架介绍","2","39","视像科技研发中心技术沙龙 主页 / 2022年 / 第38期 微投校正服务框架介绍","其他","2022-04-27 19:28:16","郑晴晴","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=162413550"
"YFZXJSSL","视像科技研发中心技术沙龙","162413561","149300620","2022年","第39期 毫米波雷达相关技术及应用","2","40","视像科技研发中心技术沙龙 主页 / 2022年 / 第39期 毫米波雷达相关技术及应用","其他","2022-04-27 18:57:21","李玥","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=162413561"
"YFZXJSSL","视像科技研发中心技术沙龙","193501715","146968877","视像科技研发中心技术沙龙 主页","2023年","1","6","视像科技研发中心技术沙龙 主页 / 2023年","其他","2023-05-22 16:33:11","未知用户 (liuzhitang)","是","http://dmtks.hisense.com/pages/viewpage.action?pageId=193501715"
"YFZXJSSL","视像科技研发中心技术沙龙","224256303","193501715","2023年","第100期 电子行业热仿真案例分享","2","1","视像科技研发中心技术沙龙 主页 / 2023年 / 第100期 电子行业热仿真案例分享","其他","2023-11-16 16:14:33","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224256303"
"YFZXJSSL","视像科技研发中心技术沙龙","224664558","193501715","2023年","第101期 随机振动下产品包装系统减振优化研究","2","2","视像科技研发中心技术沙龙 主页 / 2023年 / 第101期 随机振动下产品包装系统减振优化研究","其他","2023-11-21 10:32:37","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224664558"
"YFZXJSSL","视像科技研发中心技术沙龙","224670215","193501715","2023年","第102期 电视安全设计","2","3","视像科技研发中心技术沙龙 主页 / 2023年 / 第102期 电视安全设计","设计与架构","2023-11-22 18:20:54","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224670215"
"YFZXJSSL","视像科技研发中心技术沙龙","224680060","193501715","2023年","第103期 活用大型语言模型(LLM)的新功能发想","2","4","视像科技研发中心技术沙龙 主页 / 2023年 / 第103期 活用大型语言模型(LLM)的新功能发想","二维三维与图形模型","2023-11-24 17:44:28","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224680060"
"YFZXJSSL","视像科技研发中心技术沙龙","224667645","193501715","2023年","第104期 音频功放技术介绍","2","5","视像科技研发中心技术沙龙 主页 / 2023年 / 第104期 音频功放技术介绍","其他","2023-11-27 17:39:40","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224667645"
"YFZXJSSL","视像科技研发中心技术沙龙","224662975","193501715","2023年","第105期 常用音效模块介绍","2","6","视像科技研发中心技术沙龙 主页 / 2023年 / 第105期 常用音效模块介绍","其他","2023-11-27 17:39:50","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224662975"
"YFZXJSSL","视像科技研发中心技术沙龙","225153202","193501715","2023年","第106期 金耳朵数据分析与总结","2","7","视像科技研发中心技术沙龙 主页 / 2023年 / 第106期 金耳朵数据分析与总结","问题与复盘","2023-11-30 09:14:19","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=225153202"
"YFZXJSSL","视像科技研发中心技术沙龙","225865731","193501715","2023年","第107期 NXP公司IoT技术交流","2","8","视像科技研发中心技术沙龙 主页 / 2023年 / 第107期 NXP公司IoT技术交流","其他","2023-12-22 19:38:54","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=225865731"
"YFZXJSSL","视像科技研发中心技术沙龙","226957991","193501715","2023年","第108期 MTSC测试开发大会分享","2","9","视像科技研发中心技术沙龙 主页 / 2023年 / 第108期 MTSC测试开发大会分享","测试与验证","2023-12-14 10:09:02","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=226957991"
"YFZXJSSL","视像科技研发中心技术沙龙","226967937","193501715","2023年","第109期 元器件基础知识-电解电容","2","10","视像科技研发中心技术沙龙 主页 / 2023年 / 第109期 元器件基础知识-电解电容","其他","2023-12-16 10:05:22","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=226967937"
"YFZXJSSL","视像科技研发中心技术沙龙","199887111","193501715","2023年","第10期 场序彩色液晶显示技术","2","11","视像科技研发中心技术沙龙 主页 / 2023年 / 第10期 场序彩色液晶显示技术","其他","2023-02-20 15:42:53","贺靖伦","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=199887111"
"YFZXJSSL","视像科技研发中心技术沙龙","226974586","193501715","2023年","第110期 检验检测机构资质认定实验室认可内审员","2","12","视像科技研发中心技术沙龙 主页 / 2023年 / 第110期 检验检测机构资质认定实验室认可内审员","测试与验证","2023-12-19 09:32:26","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=226974586"
"YFZXJSSL","视像科技研发中心技术沙龙","226983778","193501715","2023年","第111期 声学楼十八周年年会转训","2","13","视像科技研发中心技术沙龙 主页 / 2023年 / 第111期 声学楼十八周年年会转训","其他","2023-12-21 19:51:39","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=226983778"
"YFZXJSSL","视像科技研发中心技术沙龙","227449063","193501715","2023年","第112期 TVS对于环境问题的应对策略及情况","2","14","视像科技研发中心技术沙龙 主页 / 2023年 / 第112期 TVS对于环境问题的应对策略及情况","问题与复盘","2023-12-25 13:51:56","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=227449063"
"YFZXJSSL","视像科技研发中心技术沙龙","227446806","193501715","2023年","第113期 合见EDA开发工具","2","15","视像科技研发中心技术沙龙 主页 / 2023年 / 第113期 合见EDA开发工具","其他","2023-12-22 19:37:32","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=227446806"
"YFZXJSSL","视像科技研发中心技术沙龙","227449080","193501715","2023年","第114期 液晶电视模组亮边问题的一种软件解决方案","2","16","视像科技研发中心技术沙龙 主页 / 2023年 / 第114期 液晶电视模组亮边问题的一种软件解决方案","设计与架构","2023-12-28 14:16:48","赵树斌","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=227449080"
"YFZXJSSL","视像科技研发中心技术沙龙","199893551","193501715","2023年","第11期 TI DCDC 技术研讨会","2","17","视像科技研发中心技术沙龙 主页 / 2023年 / 第11期 TI DCDC 技术研讨会","其他","2023-02-22 15:08:49","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=199893551"
"YFZXJSSL","视像科技研发中心技术沙龙","199896740","193501715","2023年","第12期 MTSC测试大会分享（二）","2","18","视像科技研发中心技术沙龙 主页 / 2023年 / 第12期 MTSC测试大会分享（二）","测试与验证","2023-02-23 15:04:53","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=199896740"
"YFZXJSSL","视像科技研发中心技术沙龙","199902261","193501715","2023年","第13期 系统性能分析与优化通用方法分享","2","19","视像科技研发中心技术沙龙 主页 / 2023年 / 第13期 系统性能分析与优化通用方法分享","问题与复盘","2023-02-25 21:38:00","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=199902261"
"YFZXJSSL","视像科技研发中心技术沙龙","199902391","193501715","2023年","第14期  音场校正（22年产品研发与第2期的开发）","2","20","视像科技研发中心技术沙龙 主页 / 2023年 / 第14期  音场校正（22年产品研发与第2期的开发）","其他","2023-03-06 16:08:00","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=199902391"
"YFZXJSSL","视像科技研发中心技术沙龙","201052997","193501715","2023年","第15期 《一种系统的调音方法 —— 基于75U8H项目调音经验分享》","2","21","视像科技研发中心技术沙龙 主页 / 2023年 / 第15期 《一种系统的调音方法 —— 基于75U8H项目调音经验分享》","项目管理","2023-03-06 16:08:10","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=201052997"
"YFZXJSSL","视像科技研发中心技术沙龙","202771148","193501715","2023年","第16期 《Mini LED 印刷工艺制程》","2","22","视像科技研发中心技术沙龙 主页 / 2023年 / 第16期 《Mini LED 印刷工艺制程》","其他","2023-04-06 14:45:17","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=202771148"
"YFZXJSSL","视像科技研发中心技术沙龙","203820906","193501715","2023年","第17期 《电视整机CAE仿真建模规范及经验分享》","2","23","视像科技研发中心技术沙龙 主页 / 2023年 / 第17期 《电视整机CAE仿真建模规范及经验分享》","二维三维与图形模型","2023-04-06 14:45:25","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=203820906"
"YFZXJSSL","视像科技研发中心技术沙龙","204736975","193501715","2023年","第18期 《华源公司当前AM驱动应用问题分享以及后续芯片规划和发展展望》","2","24","视像科技研发中心技术沙龙 主页 / 2023年 / 第18期 《华源公司当前AM驱动应用问题分享以及后续芯片规划和发展展望》","问题与复盘","2023-04-06 14:45:37","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=204736975"
"YFZXJSSL","视像科技研发中心技术沙龙","204740759","193501715","2023年","第19期 《面板驱动技术简介》","2","25","视像科技研发中心技术沙龙 主页 / 2023年 / 第19期 《面板驱动技术简介》","其他","2023-04-06 14:45:47","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=204740759"
"YFZXJSSL","视像科技研发中心技术沙龙","195235584","193501715","2023年","第1期  MTSC测试大会专题分享（一）","2","26","视像科技研发中心技术沙龙 主页 / 2023年 / 第1期  MTSC测试大会专题分享（一）","测试与验证","2023-01-16 18:54:51","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=195235584"
"YFZXJSSL","视像科技研发中心技术沙龙","204741647","193501715","2023年","第20期 测试技术专利分享","2","27","视像科技研发中心技术沙龙 主页 / 2023年 / 第20期 测试技术专利分享","测试与验证","2023-04-06 14:45:54","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=204741647"
"YFZXJSSL","视像科技研发中心技术沙龙","205688829","193501715","2023年","第21期 AI网络场景的高画质研究","2","28","视像科技研发中心技术沙龙 主页 / 2023年 / 第21期 AI网络场景的高画质研究","其他","2023-04-06 14:46:02","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=205688829"
"YFZXJSSL","视像科技研发中心技术沙龙","205689860","193501715","2023年","第22期 预研-五米水深防水技术研究","2","29","视像科技研发中心技术沙龙 主页 / 2023年 / 第22期 预研-五米水深防水技术研究","其他","2023-04-06 14:46:10","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=205689860"
"YFZXJSSL","视像科技研发中心技术沙龙","205697076","193501715","2023年","第23期 模组结构TCP与竞品信息分享","2","30","视像科技研发中心技术沙龙 主页 / 2023年 / 第23期 模组结构TCP与竞品信息分享","其他","2023-04-06 14:46:18","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=205697076"
"YFZXJSSL","视像科技研发中心技术沙龙","205696161","193501715","2023年","第24期 ATSC 3.0 新技术介绍","2","31","视像科技研发中心技术沙龙 主页 / 2023年 / 第24期 ATSC 3.0 新技术介绍","其他","2023-04-06 14:46:28","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=205696161"
"YFZXJSSL","视像科技研发中心技术沙龙","208220034","193501715","2023年","第25期 2023 ISEAT培训","2","32","视像科技研发中心技术沙龙 主页 / 2023年 / 第25期 2023 ISEAT培训","培训与知识","2023-04-13 12:13:38","徐琳琳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=208220034"
"YFZXJSSL","视像科技研发中心技术沙龙","208221310","193501715","2023年","第26期 Micro LED微显示产业拓展-技术培训","2","33","视像科技研发中心技术沙龙 主页 / 2023年 / 第26期 Micro LED微显示产业拓展-技术培训","培训与知识","2023-04-13 18:35:25","任丽美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=208221310"
"YFZXJSSL","视像科技研发中心技术沙龙","209095396","193501715","2023年","第27期 智能感知传感技术发展趋势及在电视中的应用","2","34","视像科技研发中心技术沙龙 主页 / 2023年 / 第27期 智能感知传感技术发展趋势及在电视中的应用","其他","2023-04-17 17:11:05","王宏斌","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=209095396"
"YFZXJSSL","视像科技研发中心技术沙龙","209096380","193501715","2023年","第28期 毫米波雷达的应用","2","35","视像科技研发中心技术沙龙 主页 / 2023年 / 第28期 毫米波雷达的应用","其他","2023-04-19 18:04:16","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=209096380"
"YFZXJSSL","视像科技研发中心技术沙龙","211094850","193501715","2023年","第29期《光学膜片》分享","2","36","视像科技研发中心技术沙龙 主页 / 2023年 / 第29期《光学膜片》分享","其他","2023-04-27 20:05:52","未知用户 (liuzhitang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=211094850"
"YFZXJSSL","视像科技研发中心技术沙龙","195237287","193501715","2023年","第2期  DMP动态缩略图前端实现技术","2","37","视像科技研发中心技术沙龙 主页 / 2023年 / 第2期  DMP动态缩略图前端实现技术","其他","2023-01-17 10:11:47","徐立红/Molly Xu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=195237287"
"YFZXJSSL","视像科技研发中心技术沙龙","211095346","193501715","2023年","第30期《背光驱动应用》分享","2","38","视像科技研发中心技术沙龙 主页 / 2023年 / 第30期《背光驱动应用》分享","其他","2023-04-27 20:42:36","沈海杰","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=211095346"
"YFZXJSSL","视像科技研发中心技术沙龙","213421660","193501715","2023年","第31期《2023年AWE竞品外观结构趋势分析》分享","2","39","视像科技研发中心技术沙龙 主页 / 2023年 / 第31期《2023年AWE竞品外观结构趋势分析》分享","问题与复盘","2023-05-08 17:24:18","房晓勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=213421660"
"YFZXJSSL","视像科技研发中心技术沙龙","213422747","193501715","2023年","第32期《Tuner芯片行业信息及案例分析》","2","40","视像科技研发中心技术沙龙 主页 / 2023年 / 第32期《Tuner芯片行业信息及案例分析》","问题与复盘","2023-05-09 13:53:16","姜元亭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=213422747"
"YFZXJSSL","视像科技研发中心技术沙龙","227846024","146968877","视像科技研发中心技术沙龙 主页","2024年","1","7","视像科技研发中心技术沙龙 主页 / 2024年","其他","2024-03-24 14:33:56","未知用户 (liuzhitang)","是","http://dmtks.hisense.com/pages/viewpage.action?pageId=227846024"
